code,id,name,chain,city,area,area_dist_km,cuisines,rating,reviews,min_order,delivery_fee,delivery_min,lat,lng,address,post_code,url
xrdq,76977,Ayman Biriyani House,,Chittagong,Akbar Shah,0.73,Snacks|Rice Dishes,2.2,12,50.0,0.0,30.0,22.374019,91.78375045,"L-Block Rd bissow colony 7 market mor, 4202 AK Khan, Chittagong, Bangladesh",4202,https://foodpanda.com.bd/restaurant/xrdq/ayman-biriyani-house
tcgz,125329,Bhorta Bari,,Chittagong,Agrabad,1.45,Curry|Rice Dishes|Bangladeshi|Asian,0.0,0,50.0,0.0,30.0,22.3263849,91.7949527,"4100 Halishahar, Chittagong, Bangladesh",4100,https://foodpanda.com.bd/restaurant/tcgz/bhorta-bari-tcgz
kfz3,80832,Burgwich Town - Halishahar,,Chittagong,Halishahar,2.01,Curry|Rice Dishes|Beverage|Soups|Dessert|Doi|Fast Food,4.6,286,50.0,0.0,30.0,22.3340389,91.7887572,"City Tower, 12/A, Block - J, PC Road, Halishahar AC Masjid, Halishahar",4200,https://foodpanda.com.bd/restaurant/kfz3/burgwich-town-halishahar
bdql,81856,Optimum Food,,Chittagong,Agrabad,0.79,Snacks|Rice Dishes,0.0,0,50.0,0.0,30.0,22.3294625,91.8022656,"Pathantuli Rd 61 Fulkoli,agrabad, bapari para,Chittagong,",4001,https://foodpanda.com.bd/restaurant/bdql/optimum-food
oczy,77433,Kheerwala - NewMarket,Kheerwala,Chittagong,New Market,0.5,Sweets|Dessert|Doi,4.9,21,100.0,0.0,35.0,22.3333632,91.8338809,"AYMAN'S BD Group (Business Bay) 48, Hossain Shahid Sohrawardi Road, Alkaran Moor,New Market, Chattogram",4202,https://foodpanda.com.bd/restaurant/oczy/kheerwala-newmarket
ggji,123451,10 e 10 kitchen,,Chittagong,Halishahar,1.48,Bangladeshi|Asian,0.0,0,50.0,0.0,30.0,22.318119,91.7782267,"Halishahar, 32, 1239 Halishahar, Chittagong, Bangladesh",1239,https://foodpanda.com.bd/restaurant/ggji/10-e-10-kitchen
wpns,78281,Cafe D Sayeed,,Chittagong,Agrabad,0.84,Curry|Rice Dishes|Bangladeshi|Asian,0.0,0,50.0,0.0,30.0,22.3185547,91.8105427,"Cafe d Sayeed, ispahani circle (old), Gosaildanga, Barek Building",4100,https://foodpanda.com.bd/restaurant/wpns/cafe-d-sayeed
v74e,77529,The pizza treat,,Chittagong,Akbar Shah,0.9,Chicken|Italian|Mediterranean|Sandwiches|Pizza|Meat|Burgers|Western|Fried Chicken,1.4,9,50.0,0.0,30.0,22.3680636,91.7787072,"Chittagong Dhaka Highway, SHIKKHANGON COACHING CENTER,Colnelhat, Prosanti R/A, Akbarsah, Chittagong,",4217,https://foodpanda.com.bd/restaurant/v74e/the-pizza-treat
dd1c,77098,Kitchen AT Home,,Chittagong,Halishahar,2.01,Juice Corner|Snacks|Beverage|Bangladeshi|Asian,4.3,34,50.0,0.0,30.0,22.33096945,91.78942785,"Road - 01, Gate - 4, Block - L, House - 14, Halishahar H/E, Chattogram",4200,https://foodpanda.com.bd/restaurant/dd1c/kitchen-at-home-dd1c
c262,77833,Banoful,Banoful,Chittagong,Agrabad,0.89,Dessert|Bakery,4.9,12,65.0,0.0,35.0,22.3331833,91.812777,"397, SK Mojib Road, Pathantoli, Agrabad",4200,https://foodpanda.com.bd/restaurant/c262/banoful
