code,name,chain,city,area,cuisines,rating,reviews,min_order,delivery_fee,delivery_time_min,lat,lng,address,post_code
po40,Authentic Catering,,Dhaka,,Bangladeshi|Asian,0.0,0,50.0,78.0,35.0,23.7548333,90.3711366,"Lalmatia,Dhaka 1205, House 2/4(kha) Block: C, 1205 মোহাম্মদপুর, ঢাকা, Bangladesh",1205
mqip,Silent Zone,,Dhaka,,Snacks|Rice Dishes,0.0,0,50.0,78.0,35.0,23.75426734,90.35860334,"ANAN,Mohammodpur, Road 5, House 5, Block B, Kaderabad Housing, Mohammodpur Mokbul Hossain College Area, 1207 Mohammodpur, Dhaka, Bangladesh",1207
t6po,Al Amar Lebanese Cuisine - Dhanmondi,Al Amar Lebanese Cuisine,Dhaka,,Turkish|Kebab|Rice Dishes|Middle Eastern,4.7,30,50.0,78.0,38.0,23.753027,90.369462,"4th Floor, 275/D, Rangs Nasim Square, Dhanmondi- 27",1209
vei7,Delifrance - Dhanmondi 27,Delifrance Gulshan Avenue,Dhaka,,Cakes|Beverage|Western|Fast Food,4.8,30,50.0,78.0,35.0,23.75306745,90.36978945,"Plot# 44, Road# 16, Dhanmondi 27, Dhaka-1209. (In Meena Bazar)",1209
mgqy,AppSweet,,Dhaka,,Snacks,0.0,1,50.0,103.0,35.0,23.7550684,90.376834,"parijat apartment, 2 no sobhanbag dhaka, 1205 Dhanmondi, Dhaka, Bangladesh",1205
o65r,Let's Vibe (Dhanmondi) - pandago,,Dhaka,,Bangladeshi|Asian,0.0,0,50.0,103.0,35.0,23.75196873,90.36407865,Jafrabad Road,1209
wlig,Desi Delight,,Dhaka,,Snacks,0.0,0,50.0,103.0,35.0,23.75126304,90.36620548,"House - 31, Hazi Bari, Road - 9/A, Khandaker Lane, Near The Pizzarolla, Shankar, Dhanmondi, Dhaka - 1209",1209
qsbs,Bengali Flavour,,Dhaka,,Curry|Rice Dishes|Fish|Seafood|Vegetarian|Bangladeshi|Asian,4.6,9,50.0,103.0,35.0,23.7494629,90.3665972,"Yousuf School Lane  House 65 West Dhanmondi 1209, 1209 Dhanmondi, Dhaka, Bangladesh",1209
pd9h,Shader Bangla Khabar,,Dhaka,,Bangladeshi|Asian,0.0,0,50.0,103.0,35.0,23.74936699,90.36063651,"Rayer Bazar, Mohammadpur, Mohammad Ali Khan, or Girip Goli Shesh Mathay, Haque Villa – 76/12 C, 1207 Dhanmondi, Dhaka, Bangladesh",1207
i896,Rondon Ghor,,Dhaka,,Bangladeshi|Asian,0.0,0,50.0,98.0,38.0,23.7515678,90.3530731,"Shahjalal Housing, Mohammadpur, Bosila Rd, 1207 Mohammadpur, Dhaka, Bangladesh",1207
ic53,Ginza,Ginza,Dhaka,,Rice Dishes|Japanese|Asian,4.9,26,50.0,103.0,38.0,23.7481822,90.3696934,"Plot - 758, Green City Center, 6th Floor, Satmasjid Road, Dhanmondi, Dhaka - 1209",1209
s8mp,Bella Italia - Dhanmondi,Bella Italia,Dhaka,,Italian|Pasta|Mediterranean|Pizza|Western,4.9,30,50.0,103.0,38.0,23.74747465,90.37084075,"ADC Empire plaza, (1st floor), Plot # 91, Road# 12/A, Shatmasjid Road, Dhanmondi, Dhaka- 1209",1205
fbih,Ahmed Bakers,,Dhaka,,Fast Food,0.0,0,50.0,103.0,35.0,23.74635436,90.36392512,"Rayer Bazaer tillaberi, Sadek Khan Rd 1, 1207 Mohammadpur, Dhaka, Bangladesh",1207
fezi,Zayka - Biriyani House,,Dhaka,,Curry|Indian|Biryani|Asian,4.2,30,50.0,103.0,38.0,23.74684567,90.37109033,"House - 99, Road - 11/A, Shat Masjid Road, Dhanmondi",1205
u82b,ALJIL,,Dhaka,,Snacks,0.0,0,50.0,127.0,38.0,23.7499033,90.3486362,"Romiza Garden (Bosila City Developers Ltd), Romiza Garden (Bosila City Developers Ltd) রোমাইজা গার্ডেন (বসিলা সিট, 1207 Bosila, Dhaka, Bangladesh",1207
lgrj,Restaurant Swiss,,Dhaka,,Italian|Mediterranean|Western,3.5,10,50.0,133.0,35.0,23.7457,90.35962045,"Grace Torab Apartment, 32, rayerbazar (Grace Torab Apartment,B12), near sadek pump, dhaka., 1215 হাজারীবাগ, ঢাকা, Bangladesh",1215
foia,Crisp - Chef's Table Dhanmondi,Crisp,Dhaka,,Burgers|Western|Fast Food,4.8,30,50.0,133.0,38.0,23.7446778,90.372869,"House# 80, Road# 8/A, Satmashjid Road, Dhanmondi, Dhaka 1209",1209
sptm,Indulge - Chef's Table Dhanmondi,Indulge,Dhaka,,Beverage|Dessert|Fast Food,4.9,6,50.0,133.0,38.0,23.74466955,90.37283445,"House# 80, Road# 8/A, Satmashjid Road, Dhanmondi, Dhaka 1209",1209
kdop,Greens & Seeds - Chef's Table Dhanmondi,Greens & Seeds,Dhaka,,Healthy,4.5,30,50.0,133.0,38.0,23.7444789,90.3728443,"House# 80, Road# 8/A, Satmashjid Road, Dhanmondi, Dhaka 1209",1209
qh5o,Ghorer Hashel,,Dhaka,,Curry|Bangladeshi|Asian,4.4,30,50.0,133.0,35.0,23.7435569,90.36666155,"Rayer Bazar High School,  Mukti cinema hall, 1209 Dhanmondi, Dhaka, Bangladesh",1209
rwkw,Street Adda,,Dhaka,,Bangladeshi|Asian,0.0,1,50.0,133.0,35.0,23.74433149,90.37302338,"15, Road No. 8A, 15 Road No. 9A, Road No. 9A 15, 1209 Dhanmondi, Dhaka, Bangladesh",1209
vpuh,Shila's Kitchen,,Dhaka,,Curry|Bangladeshi|Asian,0.0,0,50.0,133.0,35.0,23.74136902,90.36335774,"Tali office Road, Tali office Rd tali office panir pump, 1205 Dhanmondi, Dhaka, Bangladesh",1205
czju,Fish n Fry - F F Mart,,Dhaka,,Snacks,0.0,2,50.0,143.0,38.0,23.74418261,90.34931264,"Road 3 (Main Road), 1207 Bosila, Dhaka, Bangladesh",1207
ceyj,Noor Biryani House - Shyamoli,,Dhaka,,Rice Dishes|Indian|Biryani|Asian,4.1,6,50.0,49.0,38.0,23.7742916,90.36564915,House-6 Khilji Road Shamoly Mohammadpur Dhaka-1207,1207
nsdk,London House,,Dhaka,,Italian|Beverage|Mediterranean|Pizza|Burgers|Western|Fast Food,0.0,0,50.0,44.0,38.0,23.7696127,90.3630136,"Metropolitan housing Society ,Babr Road, 35 Camper Bazer ,Balur Mat, 1207 Mohammadpur, Dhaka, Bangladesh",1207
u4cw,Pizza Burg - Mohammadpur,Pizza Burg,Dhaka,,Italian|Mediterranean|Pizza|Western,4.8,30,50.0,49.0,38.0,23.7712589,90.3594502,"Shiuly plot No. 1107/A, 1105,B Society, Adabor Thanar pase",1207
p1xq,Green & Grains,,Dhaka,,Snacks|Curry,0.0,0,50.0,63.0,38.0,23.7705638,90.3577907,"827/B/A, adabor 4, Mohammadpur",1207
seng,Shaila's Kitchen,,Dhaka,,Curry|Bangladeshi|Asian,4.8,26,50.0,63.0,38.0,23.7671162,90.3599935,"Krishi Market,  6d/11,12 (mukti jhoddha tower)krishi market majar mosjid er pichoner building, 1207 Mohammadpur, Dhaka, Bangladesh",1207
km3f,Coffee House,,Dhaka,,Juice Corner|Italian|Pasta|Beverage|Mediterranean|Burgers|Western|Fast Food,0.0,1,50.0,70.0,38.0,23.7656349,90.3612119,"COFFEE HOUSE @DHAKA, Tajmahal Rd Tajmahal Road, H-20/7, 1207 Mohammadpur, Dhaka, Bangladesh",1207
t0y3,Rater Kabab,,Dhaka,,Turkish|Kebab|Middle Eastern,0.0,2,50.0,63.0,38.0,23.7671183,90.3585689,"Mohammadpur,  Suchona community Center, 1207 Mohammadpur, Dhaka, Bangladesh",1207
zve3,Hot Plate,,Dhaka,,Snacks,0.0,0,50.0,70.0,38.0,23.76695163,90.35837286,"31/11 Tajmahal Road, Mohammadpur beside Mohammadpur Krishi Market, 1207 Mohammadpur, Dhaka, Bangladesh",1207
mjsx,Vortha Ghor,,Dhaka,,Bangladeshi|Asian,0.0,0,50.0,63.0,38.0,23.7740437,90.3554654,"Adabor Alif housing House 526, 1207 Mohammadpur, Dhaka, Bangladesh",1207
a5ww,Shayaan's Kitchen,,Dhaka,,Snacks|Italian|Mediterranean|Pizza|Western,3.6,12,50.0,63.0,38.0,23.7700339,90.3558452,Shekhertek Main Rd 12 Shakhertek 12 House 19 opposite Daily shopping,Adabor
moa4,Big Q - Mohammadpur,THE BIG Q,Dhaka,,Burgers|Western|Fast Food,4.0,7,50.0,68.0,38.0,23.76330981,90.36235001,"H.I. Khan Trade Centre, House: 23, 24, Block # D, Tajmahal Road, Mohammadpur, Dhaka 1207",1207
ypm5,8 Number Dokan - Mohammadpur,8 Number Dokan (Kitchen),Dhaka,,Rice Dishes|Fast Food,4.3,30,50.0,68.0,38.0,23.76330981,90.36235001,"H.I. Khan Trade Centre, House: 23, 24, Block # D, Tajmahal Road, Mohammadpur, Dhaka 1207",1207
oc07,Pritom Burger - Mohammadpur,Pritom Burger - (Kitchen),Dhaka,,Burgers|Western|Fast Food,2.9,30,50.0,68.0,38.0,23.76330981,90.36235001,"H.I. Khan Trade Centre, House: 23, 24, Block # D, Tajmahal Road, Mohammadpur, Dhaka 1207",1207
y3oc,Adorsho Bangla Hotel,,Dhaka,,Curry|Bangladeshi|Asian,2.4,3,50.0,68.0,38.0,23.7626949,90.3635478,Close Waffle time mohammadpur Dhaka-1207,1207
zsk7,Peshwari Kabab,,Dhaka,,Turkish|Kebab|Curry|Middle Eastern|Beverage|Faluda,3.8,30,50.0,68.0,38.0,23.76297544,90.36127623,"Razia Sultana Road, Razia Sultana Rd Y- 14 C, Tajmahal Road, Mohammadpur Dhaka, 1207 Mohammadpur, Dhaka, Bangladesh",1207
zp43,Food Bar,,Dhaka,,Bangladeshi|Asian,0.0,0,50.0,68.0,35.0,23.7622503,90.3627986,"Salimullah road, 8\5 Salimullah road flat number 2nd Flore lokma goli, 1207 Mohammadpur, Dhaka, Bangladesh",1207
pu9w,Roadside Kitchen Dhanmondi,Roadside Kitchen,Dhaka,,Chicken|Snacks|Meat,0.0,0,50.0,68.0,38.0,23.7623871,90.3612209,3 ব্লক#ডি,1209
sbic,Shutki house,,Dhaka,,Curry|Rice Dishes|Bangladeshi|Asian,2.8,14,50.0,63.0,38.0,23.7635305,90.3582988,"Japan Garden City, Building #4, Flat -1302,  Mohammdpur, Dhaka,1207",1207
f87s,Momo Panda,,Dhaka,,Bangladeshi|Asian,0.0,0,50.0,68.0,35.0,23.7616715,90.3649028,"22 no building, 22no house / sher sha suri road Mohammadpur dhaka, 1207 Mohammadpur, Dhaka, Bangladesh",1207
vwsg,Chittagong Xpress,,Dhaka,,Curry|Rice Dishes|Bangladeshi|Asian,4.7,8,50.0,63.0,38.0,23.76839875,90.353633,"House - 20, Road: 08, ( Rafique Housing Society), Near Ankur Tower, Smile Food Corner er Pasher Road, Shekhertek, Mohammadpur, Dhaka - 1207",1207
xjjt,Cafe Appleians,,Dhaka,,Beverage|Cafe,4.1,4,50.0,68.0,38.0,23.7626108,90.3593901,"Shop: 24/22, Taj Mahal Road, Mohammadpur (মোহাম্মদপুর কেন্দ্রীয় কলেজের রাস্তার বিপরীত পাশে)",1207
rmlv,Azmira's Kitchen,,Dhaka,,Snacks|Rice Dishes,0.0,2,50.0,68.0,35.0,23.7608087,90.3676521,"11/9, Iqbal Road, Block-A, Mohammadpur, Dhaka-1207",1207
rr74,Prim Khanapina,,Dhaka,,Snacks|Beverage|Fast Food,4.3,23,50.0,70.0,38.0,23.770591,90.35075446,"Rd No. 10 20a 712/18, NEEL PODDO, Flat 3A, 1207 Mohammadpur, Dhaka, Bangladesh",1207
en5k,Blossom Cafe & Restaurant,,Dhaka,,Soups|Seafood|Fast Food,0.0,1,50.0,68.0,38.0,23.7599828,90.3615882,"House-P/24, Road-6, Nurjahan Road, Mohammadpur",1216
on02,Momo Mama Townhall,,Dhaka,,Chinese|Asian|Fast Food|Dumpling,4.2,7,50.0,68.0,35.0,23.75959495,90.36603625,"Mohammadpur community Center, Dhaka 1207",1207
qkwe,Goroa Shaad by Fatiha,,Dhaka,,Curry|Rice Dishes,0.0,2,50.0,78.0,35.0,23.7611706,90.3568178,"Mohammadia Housing Limited, Road 2, 1207 Mohammadpur, Dhaka, Bangladesh",1207
il9f,Fiery & Spicy,,Dhaka,,Fast Food,3.2,1,50.0,78.0,35.0,23.7589795,90.3620558,"Mohammadpur,  N/4 Nurjahan road mohammadpur Dhaka, 1207 Mohammadpur, Dhaka, Bangladesh",1207
avsg,Matbakh,,Dhaka,,Curry|Rice Dishes|Bangladeshi|Asian,4.1,7,50.0,78.0,38.0,23.7594907,90.3591866,"Matbakh, G Bashbari Main Road 39 39/G Bashbari Main Road, 1207 Mohammadpur, Dhaka, Bangladesh",1207
br3x,Khaidaai,,Dhaka,,Rice Dishes,0.0,1,50.0,73.0,38.0,23.7637442,90.3513344,"Building No 11, Road no 01, Block B, Nabodoy Housing Society, Mohammadpur, Flat No A2, Bismillah pharmecy r goli, Samne ekta mudir dokan ase, 1207 Mohammadpur, Dhaka, Bangladesh",1207
bbmk,Zinia Thai Chinese Restaurant,,Dhaka,,Italian|Western|Fried Chicken|Chicken|Rice Dishes|Pasta|Mediterranean|Soups|Noodles|Vegetarian|Meat|Chinese|Asian|Fast Food,4.7,4,50.0,78.0,38.0,23.756741,90.3610669,"1/1, Katasur sher-e-Bangla Road, West Side of Allah Karim Mashjid Mohammadpur Dhaka-1207",1207
sjli,Barakah Bites,,Dhaka,,Bangladeshi|Asian,0.0,0,50.0,78.0,35.0,23.7556189,90.3673711,"Lalmatia, shoptoborno, House number 4/5, block E flat b3, 1207 Mohammadpur, Dhaka, Bangladesh",1207
h6wf,Roast Pulao & Bhorta Bhat,,Dhaka,,Curry|Rice Dishes|Bangladeshi|Asian|Khichuri,4.8,30,50.0,78.0,38.0,23.7548652,90.3617479,"49/2,katasur,Mohammadpur Dhaka-1207",1207
x05n,Khorak,,Dhaka,,Snacks|Burgers|Western,4.0,6,50.0,78.0,35.0,23.7547236,90.3615287,"Kaderabad Housing Society কাদেরাবাদ হাউজিং সোসাইটি, Road Kaderabaad Housing Road.",1207
sc1d,Tahamina's Kitchen,,Dhaka,,Curry|Rice Dishes|Bangladeshi|Asian,0.0,2,50.0,73.0,38.0,23.7576953,90.3520356,"Bhanga Mosque, Satmasjid Housing, Road 5, Bari No. 3, Mohammadpur, Dhaka. Right past the lift, No. 8.",1207
zjdg,The Birdman Chikin,The Birdman Chikin,Dhaka,,Korean|Asian,3.7,25,50.0,78.0,35.0,23.75452203,90.37151797,"House - 28/A, South Pride, Flat - D3, Road - 16 ( Old 27), Near Transcom Digital Showroom and Oxford International School, Dhanmondi",1209
khw1,Cafe Sao Paulo- Dhanmondi,Cafe Sao Paulo - Gulshan,Dhaka,,Snacks|Italian|Pasta|Beverage|Mediterranean|Sandwiches|Pizza|Dessert|Western,3.8,23,50.0,78.0,35.0,23.75557065,90.37442475,"Rancon, 390/B Road, 27 (old), (16 New). Dhanmondi, Dhaka. 1209 Dhaka, Bangladesh",1209
rydd,Banglar Mishti - Dhanmondi,Banglar Mishti,Dhaka,,Snacks|Beverage|Dessert,4.7,0,50.0,78.0,38.0,23.7548559,90.3728596,"352/A, Road 16, Dhanmondi, Dhaka 1209",1209
rea3,Cafe Vintage,,Dhaka,,Snacks|Beverage|Cafe|Sandwiches|Western,0.0,0,50.0,78.0,38.0,23.75415522,90.37098073,"House-275/KA, 2nd Floor, Road-27 (Old), 16 (New), Same Building of Vintage Convention Hall, Dhanmondi, Dhaka - 1209",1209
xvjb,Cafe Campfire,,Dhaka,,Beverage|Soups|Noodles|Dessert|Burgers|Western|Fast Food,0.0,0,50.0,78.0,38.0,23.7532298,90.3682334,"9/11, Block- D, Lalmatia, 1205 Mohammadpur, Dhaka, Bangladesh",1205
v59e,Sweet Kitchen,,Dhaka,,Snacks|Fast Food,0.0,1,50.0,78.0,35.0,23.7526331,90.3632104,"361/A/, Ittadir Mor, Jafrabad, Dhaka, 1207 Mohammadpur, Dhaka, Bangladesh",1207
zq0v,The Cloud Kitchen,,Dhaka,,Snacks|Italian|Pasta|Beverage|Mediterranean|Pizza|Burgers|Western|Fast Food,4.0,30,50.0,103.0,35.0,23.7554217,90.3771988,"Sobhanbag Rd 4 5/4 sobanbag, dadu villa , dhanmonndi 27",1212
mt9m,Bunny Bites,,Dhaka,,Chinese|Asian,4.9,9,50.0,103.0,35.0,23.75171165,90.36517585,"Jafrabad - Sanker Road, Jafrabad - Sanker Rd, 1209 Dhanmondi, Dhaka, Bangladesh",1209
tkhd,KOI Thé Dhanmondi,KOI Thé,Dhaka,,Beverage|Cafe,4.9,29,50.0,103.0,38.0,23.7514831,90.367585,"Ground Floor, CONCORD M K Heritage, 76 Satmasjid Road, Dhaka 1205",1205
vhow,Khabar Ghor,,Dhaka,,Curry|Rice Dishes|Bangladeshi|Asian,4.2,30,50.0,103.0,35.0,23.7513798,90.3635981,"House Name: Krishnachura (কৃষ্ণচূড়া)
​House No: 323/A/1
​Area: Jafarabad, Pulpar, Sankar
​City: Dhaka",1207
mm7d,An Food & Freshness,,Dhaka,,Snacks,0.0,0,50.0,98.0,38.0,23.7640635,90.3431162,"Flat-9b, house-58, road-2, block- a, dhaka uddan, location",1207
lpb8,Khushbu Biriyani,,Dhaka,,Rice Dishes,0.0,1,50.0,103.0,35.0,23.7513578,90.3720662,"Assurance Dipti, Rd Number 11 11",1209
bf9f,Pizza On Fire,,Dhaka,,Snacks|Italian|Beverage|Mediterranean|Pizza|Western,3.7,30,50.0,103.0,38.0,23.7537333,90.3788633,"House - 63/1, Sukrabad, Near Khandakar Pharmacy, Dhanmondi",1215
pfp1,Ghorey Delivery,,Dhaka,,Curry|Rice Dishes|Bangladeshi|Asian,0.0,0,50.0,98.0,38.0,23.75923243,90.34373131,"Chandrima Model Town, Chandrima Model Town, Ave # 1 House 20/A, 1207 Mohammadpur, Dhaka, Bangladesh",1207
d6k0,Cheezy Craft,Cheezy Craft,Dhaka,,Italian|Mediterranean|Pizza|Western|Fast Food,4.4,8,50.0,103.0,38.0,23.7535836,90.3802092,"House - 28/2 Sukrabad, Dhanmondi Dhaka 1207",1209
l7v4,Marufa's Kitchen,,Dhaka,,Bangladeshi|Asian,0.0,0,50.0,103.0,35.0,23.74964245,90.35920205,"Niribili housing, 257/1 Niribili housing sankar Dhanmondi Dhaka, 1209 Dhanmondi, Dhaka, Bangladesh",1209
atbk,Mousumi Homemade Rannagho,,Dhaka,,Curry|Rice Dishes,0.0,0,50.0,98.0,38.0,23.7570721,90.3454212,"নবীনগর হাউসিং, ঢাকা উদ্যান, মোহাম্মদপুর, বাসা নম্বর-১০১, রোড নম্বর-১৪, 1207 মোহাম্মদপুর, ঢাকা, Bangladesh",1207
kj9m,Ghorer Khabar,,Dhaka,,Bangladeshi|Asian,4.7,30,50.0,103.0,35.0,23.7489853,90.3669909,"Tazmins, Basa no: 90, shankar, Chairman goli. Dhanmondi Dhaka, 1209 Dhanmondi, Dhaka, Bangladesh",1209
vy9o,Fry & Steam,,Dhaka,,Snacks|Chinese|Asian|Dumpling,0.0,0,50.0,98.0,38.0,23.76190849,90.34125354,"Tanzim Villa, Dhaka Uddan Housing, Block D, Road 3, House 36 Mohammadpur., 1207 Mohammadpur, Dhaka, Bangladesh",1207
qcmg,The Dip Fry Dhanmondi,,Dhaka,,Burgers|Western|Fast Food,2.0,3,50.0,103.0,35.0,23.7483534,90.36366,10/2 jafrabad Rayer bazer community center  masjid opposite goli,1209
oc8u,Cafe Bleu - Panthapath,Cafe Bleu - Panthapath,Dhaka,,Rice Dishes|Beverage,4.9,3,50.0,103.0,35.0,23.7528397,90.38109855,"Union Heights Floor: 14+1,(KFC Building)55-2, west Panthapath",1205
gjbr,PP Five Star,,Dhaka,,Italian|Mediterranean|Pizza|Burgers|Western,4.8,14,50.0,103.0,35.0,23.7477699,90.3683564,"Road No 6 12 129/D , Dhanmondi 12/A, 1209 Dhanmondi, Dhaka, Bangladesh",1209
acks,Shawarma Damasco - Dhanmondi,Shawarma Damasco,Dhaka,,Snacks|Middle Eastern|Shawarma,4.8,30,50.0,103.0,38.0,23.74728364,90.37036411,"House No: 753, Ground Floor, Sat Masjid Road, Same Building of Beans & Aroma Coffees | Dhanmondi Branch, Dhanmondi, Dhaka - 1209",1209
d3eu,Naval Point,Naval Point,Dhaka,,Snacks|Beverage,4.8,30,50.0,103.0,38.0,23.74663486,90.37083548,"Plot - 49, Same Building of Kacchi Bhai Dhanmondi Branch, Satmasjid Road, Dhanmondi, Dhaka - 1209",1209
upz7,Fry King,,Dhaka,,Juice Corner|Chicken|Snacks|Beverage|Meat|Fast Food,0.0,1,50.0,103.0,38.0,23.74594041,90.36323148,"Rayer Bazar - Sanker Rd Rayer bazar, cng stand  police fare goli, 1209 Dhanmondi, Dhaka, Bangladesh",1209
n4z7,The Nawabi Zone,,Dhaka,,Chotpoti & Fuchka|Bangladeshi|Asian,0.0,3,50.0,103.0,35.0,23.74562902,90.36445816,"Haji Bhaban, Flat 4/b, 1209 Dhanmondi, Dhaka, Bangladesh",1209
z69c,Its Fuel’o Clock,,Dhaka,,Chicken|Snacks|Curry|Rice Dishes|Beverage|Seafood|Meat,0.0,0,50.0,133.0,38.0,23.746095,90.373775,"Road No. 9A, next to rustic eatery",1207
npsr,The Saffron Dynasty,,Dhaka,,Snacks|Curry|Rice Dishes|Bangladeshi|Asian|Thai,3.7,5,50.0,133.0,38.0,23.74541828,90.37148706,"42 & 43, Shat Masjid Road, Gawsia Twinpeak, Dhanmondi - 9/A, Dhaka - 1209",1209
iweq,Steam Sisters Kitchen BD,,Dhaka,,Bangladeshi|Asian,0.0,0,50.0,127.0,38.0,23.74930061,90.34765242,"Daimond 1, Bosila city developers /10 road /A block mohamadpur dhaka 1207,supreme beside building, 1207 বসিলা, ঢাকা, Bangladesh, 1207 Dhaka, Bangladesh",1207
f4hh,Route 66 - Chef’s Table Dhanmondi,Route 66,Dhaka,,Burgers|Western|Fast Food,4.6,5,50.0,133.0,38.0,23.7446663,90.372793,"House No 80, Road 8/A,  Satmasjid Road, Chef's Table, Dhanmondi",1209
ar6y,Utshob - Chef's Table Dhanmondi,UTSHOB,Dhaka,,Curry|Rice Dishes|Bangladeshi|Doi|Asian,4.5,27,50.0,133.0,38.0,23.7446071,90.3728024,"House# 80, Road# 8/A, Satmashjid Road, Dhanmondi, Dhaka",1209
h588,Alfredough - Chef's Table Dhanmondi,Alfredough ,Dhaka,,Italian|Mediterranean|Pizza|Western,4.7,10,50.0,133.0,38.0,23.74462525,90.3728826,"House - 80, Road - 8/A, Dhanmondhi",1209
hcnd,Wok Way - Chef's Table Dhanmondi,Wok Way,Dhaka,,Snacks|Noodles|Chinese|Asian,4.8,11,50.0,133.0,35.0,23.74451605,90.3729635,"Chef's Table, Level 3, House -80, Road -8/A, Dhanmondi,Dhaka-1209",1209
injz,Kebabs N Curries - Chef’s Table  Dhanmondi,Kebabs N Curries,Dhaka,,Turkish|Kebab|Curry|Middle Eastern,4.6,10,50.0,133.0,38.0,23.74449,90.3728569,"Unimart - Dhanmondi, Chef's Table ~ Dhanmondi, Satmasjid Road, Dhanmondi, Dhaka - 1209",1209
k20q,Utshob Sweets - Dhanmondi,Utshob Sweets - Centrepoint Airport,Dhaka,,Snacks|Sweets|Dessert,4.2,2,50.0,133.0,38.0,23.74440462,90.37280057,"House - 80, Road - 8/A, Dhanmondi",1209
t1f4,Sweets Lover - Dhanmondi,Sweets Lover,Dhaka,,Sweets|Dessert,0.0,0,50.0,133.0,38.0,23.7438313,90.370007,House-278/1 Road-8/A Dhanmondi Dhaka-1209,1209
woyi,Penny & Peter's Cafe,,Dhaka,,Italian|Pasta|Beverage|Mediterranean|Western,4.2,1,50.0,133.0,35.0,23.7425533,90.3742582,"Plot - 61, Anam Rangs Plaza, (5th floor), Road - 6/A, Satmasjid Road, Dhanmondi",1209
kx1c,Soha's Kitchen,,Dhaka,,,0.0,0,50.0,98.0,38.0,23.75439943,90.34374836,Block b road 7 house 7,1207
sg8q,Ghorer Ranna,,Dhaka,,,3.7,0,50.0,103.0,35.0,23.7459907,90.364225,"104/k/1,Rayer Bazar,(রায়ের বাজার পাবলিক টয়লেট সংলগ্ন)  Mohammadpur, Dhaka, 1209",1209
hups,Zakia Home Made Kitchen,,Dhaka,,,0.0,0,50.0,73.0,38.0,23.7642309,90.3503268,17/A Nobodoy housing Society Road-2 Block-B Mohammadpur,1207
e5su,Kitchen Foodmart,,Dhaka,,,0.0,0,50.0,78.0,35.0,23.75686491,90.36283147,k-16 Kazi Nazrul Islam Road,1207
z9xj,Mithai - Shekhertek,Mithai - Dhaka,Dhaka,,Cakes|Dessert|Doi|Fast Food,4.6,26,50.0,49.0,38.0,23.76782213,90.35722787,"House: 11, Road: 6, Shekhertek, Mohammapur",1207
sdaw,"Mithai - Tajmohol Road, Mohammadpur",Mithai - Dhaka,Dhaka,,Cakes|Dessert|Doi|Fast Food,4.7,15,50.0,49.0,38.0,23.7633393,90.3617919,"Z/19 Tajmohol Road, Mohammadpur",1207
q5i6,Shumi's Hot Cake - Mohammadpur,Shumi's Hot Cake,Dhaka,,Cakes|Dessert|Fast Food,4.9,30,50.0,49.0,38.0,23.76208805,90.3574693,"House no, 19 Rd No. 2, Dhaka 1207",1207
z6xi,Mithai - Mohammadia Housing Ltd,Mithai - Dhaka,Dhaka,,Cakes|Dessert|Doi|Fast Food,4.5,20,50.0,49.0,38.0,23.76178035,90.35663075,"Plot: 11, Main Road, Mohammadi Housing Ltd., Mohammadpur",1207
m5nz,Biriyani House,,Dhaka,,Snacks|Rice Dishes,0.0,0,50.0,68.0,35.0,23.7437575,90.3726365,"west Dhanmondi 8A, Building No. 168/3, 6th Floor, 1205 Dhanmondi, Dhaka, Bangladesh",1205
s9rc,Chatime - Dhanmondi,Chatime,Dhaka,,Beverage,4.6,30,50.0,78.0,0.0,23.73831745,90.3779988,"Khan ABC Tradeplex
House # 37, Road #2, Dhanmondi, Dhaka-1205",1205
f7te,Spice Avenue,,Dhaka,,Fast Food,2.6,5,50.0,78.0,35.0,23.7522121,90.3830711,"Design Spark, House: 23/1, North Dhanmondi, Kalabagan, Dhaka - 1205., 1205 Dhanmondi, Dhaka, Bangladesh",1205
fbwu,Omore's Cake Lab,,Dhaka,,Dessert,3.6,4,50.0,78.0,35.0,23.7522816,90.3832042,"N Dhanmondi Road, Kalabagan, 36, 23/1, Design Spark North Dhanmondi, Kalabagan, Dhaka, 1205 Dhanmondi, Dhaka, Bangladesh",1205
jgzs,Creamy Cake,,Dhaka,,Dessert,0.0,0,50.0,49.0,35.0,23.7501778,90.3627773,"76/2, pabna house lane jafrabad",1207
e2vv,Mithai Rayer Bazar,Mithai - Dhaka,Dhaka,,Cakes|Dessert|Doi|Fast Food,4.9,17,50.0,49.0,38.0,23.7454745,90.3627909,P9W7+54J Dhaka,1209
dws7,Tha Bangali Kitchen,,Dhaka,,Bangladeshi|Asian,4.5,8,50.0,49.0,35.0,23.74598125,90.3642483,"Rayer Bazar Gonoshochaghar, Songlogno, Rayer Bazar, 1209 Dhanmondi, Dhaka, Bangladesh",1209
fdf4,Shumi's Hot Cake - Shatmosjid,Shumi's Hot Cake,Dhaka,,Cakes|Dessert|Fast Food,4.9,30,50.0,68.0,38.0,23.74820695,90.36975965,"758 Shatmosjid Road Green City Center Gf -03, Dhanmondi C/A, Dhaka.",1205
r5eb,Khuda Lagche,,Dhaka,,Snacks|Beverage,0.0,0,50.0,68.0,35.0,23.74127655,90.36268046,"House - 295/Ja/3, Tali Office Road, West Dhanmondi",1209
