code,id,name,chain,city,area,area_dist_km,cuisines,rating,reviews,min_order,delivery_fee,delivery_min,lat,lng,address,post_code,url
uzzk,94398,Sichuan Hotpot,,Dhaka,Baridhara,0.37,Snacks|Chinese|Asian|Dumpling,4.6,44,50.0,0.0,40.0,23.805322,90.421653,"Baridhara Diplomatic zone, Sarwardi aveneu , house no 55 , lift 5",1212,https://foodpanda.com.bd/restaurant/uzzk/sichuan-hotpot
biq9,44519,Delifrance - Gulshan 2,Delifrance Gulshan Avenue,Dhaka,Gulshan,0.99,Cakes|Snacks|Beverage|Dessert|Western,4.9,2766,50.0,0.0,30.0,23.78918155,90.4165545,"Gulshan Avenue,  Plot#114 ,1st Floor Casablanca , Gulshan Avenue, Gulshan-2",1212,https://foodpanda.com.bd/restaurant/biq9/delifrance-gulshan-2
k473,77324,Cha Bazi,,Dhaka,Gulshan,0.9,Juice Corner|Beverage,3.0,9,50.0,0.0,30.0,23.77258053,90.41826418,"Bir Uttam AK Khandakar Road, KHO 33 B ,Titash road, Dhokkhin Badda New Road, Dhaka 1212",1212,https://foodpanda.com.bd/restaurant/k473/cha-bazi
f03s,65053,Lueur Bakery,Lueur Bakery,Dhaka,Gulshan,0.31,Cakes|Snacks|Rice Dishes|Beverage,4.6,146,50.0,0.0,35.0,23.7821409,90.41670545,"57 Gulshan Ave, Dhaka, Road No: 23. Beside Bank Asia.",1212,https://foodpanda.com.bd/restaurant/f03s/lueur-bakery
jgl7,77577,Fish N Grill,,Dhaka,Baridhara,0.82,Turkish|Kebab|Curry|Middle Eastern|Beverage|Soups|Seafood,4.0,11,50.0,0.0,45.0,23.8001977,90.4118299,"Floor-2nd, House-175A, Road-61, Gulshan Avenue, Gulshan-2, Dhaka, Bangladesh",1212,https://foodpanda.com.bd/restaurant/jgl7/fish-n-grill
gml3,103743,Korean Grill,,Dhaka,Baridhara,1.36,Snacks|Rice Dishes|Soups|Noodles|Korean|Asian,3.9,17,50.0,0.0,50.0,23.7935487,90.4226625,"Kh/68,Santi Society, Shajadpur, Gulshan 2,Dhaka 1212.",1212,https://foodpanda.com.bd/restaurant/gml3/korean-grill
jx00,99006,Meat Story - Banani,,Dhaka,Banani,0.41,Steak|Rice Dishes|Beverage|Meat,4.4,34,50.0,0.0,45.0,23.79076,90.4041241,"House-32, Level-5, Road-11, Block-G, Banani, Dhaka-1213",1213,https://foodpanda.com.bd/restaurant/jx00/meat-story-banani
p3ea,24879,Siyam Biryani House,Siyam Biryani House,Dhaka,Mohakhali,0.21,Rice Dishes|Indian|Biryani|Asian,3.2,4649,50.0,0.0,40.0,23.7797929,90.4054026,"Shop No- 8, G.P. Cha-14, Haque Kacha Bazaar, Mohakhali Model High School Road",1212,https://foodpanda.com.bd/restaurant/p3ea/siyam-biryani-house
adzq,43651,Dine A Chaap - Gulshan,Dine A Chaap - Gulshan,Dhaka,Gulshan,0.56,Turkish|Kebab|Middle Eastern,4.2,336,50.0,0.0,50.0,23.7813578,90.4138425,"16/A, House #02 ,Hotel Bengal canary park (opposite side) . Gulshan-1 . Dhaka",1212,https://foodpanda.com.bd/restaurant/adzq/dine-a-chaap-gulshan
hlup,45988,Seoul Street,Korean Bulgogi Bar,Dhaka,Baridhara,1.35,Korean|Asian,4.1,168,50.0,0.0,50.0,23.7936269,90.4227081,"Kha-66 Shanti Society ( Beside of Indian Embassy & Body Shave Zone Goli, Gulshan-2 Dhaka-1212",1212,https://foodpanda.com.bd/restaurant/hlup/seoul-street
vyi8,49896,Burger Xpress - Banani,Burger xpress,Dhaka,Banani,0.16,Burgers|Western|Fast Food,4.8,27587,50.0,0.0,35.0,23.79286059,90.40787773,"House-33, Road-17, Block-E, Abdul Alim Nakib Road, Banani kacha bazar er pichone.",1213,https://foodpanda.com.bd/restaurant/vyi8/burger-xpress-banani
nda6,65199,Herfy - Gulshan,Herfy,Dhaka,Gulshan,0.75,Chicken|Meat|Burgers|Western|Fast Food,4.9,7622,50.0,0.0,30.0,23.7744883,90.41610995,"Ground Floor, 1st Floor, 1 Gulshan Avenue, Road-1, House-1, GL Bhaban, Dhaka 1212",1212,https://foodpanda.com.bd/restaurant/nda6/herfy-gulshan
qvv9,62677,Al Kareem Restaurant,Al Kareem Restaurant,Dhaka,Badda,1.39,Snacks|Curry|Bangladeshi|Asian|Faluda,4.8,14499,50.0,0.0,35.0,23.792513,90.4246983,"Al Kareem Restaurant. Shahjadpur Bus-Stand,Gulshan, Dhaka-1212, 1212",1212,https://foodpanda.com.bd/restaurant/qvv9/al-kareem-restaurant
ds3b,71137,Smashed Burgers - Gulshan 1,Smashed Burger,Dhaka,Gulshan,0.49,Snacks|Burgers|Western,4.9,5385,50.0,0.0,35.0,23.7768483,90.4167425,"2nd Floor, Crystal Palace, House 22, Road No 140, Gulshan Avenue, Dhaka 1212",1212,https://foodpanda.com.bd/restaurant/ds3b/smashed-burgers-gulshan-1
wteu,72623,Domino's Pizza Gulshan,Domino's Pizza,Dhaka,Gulshan,0.66,Italian|Mediterranean|Pizza|Western,4.9,325,0.0,39.0,20.0,23.7755787,90.415887,"South Avenue Tower, House No. 50, Road No. 03, Plot No. 02, Block No. SW (H), Gulshan, Dhaka-1212, Bangladesh",1229,https://foodpanda.com.bd/restaurant/wteu/dominos-pizza-gulshan
rjjn,65710,Pizzaburg - Gulshan,Pizza Burg,Dhaka,Gulshan,0.4,Italian|Mediterranean|Pizza|Western,4.8,12718,50.0,0.0,50.0,23.7812506,90.4154452,"1st Floor, Plot: 09 Road: 21,  Gulshan 1 Dhaka 1212",1212,https://foodpanda.com.bd/restaurant/rjjn/pizzaburg-gulshan
va80,72131,Chicken Buzz - Gulshan,Chicken Buzz,Dhaka,Gulshan,0.29,Chicken|Snacks|Meat|Western,4.8,3142,50.0,0.0,35.0,23.7810525,90.4164762,"Lee Tsai Hsiang House, 51, South Gulshan Avenue, Gulshan-1,Dhaka -1212",1212,https://foodpanda.com.bd/restaurant/va80/chicken-buzz-gulshan
s7vk,4598,Cheez - Banani,Cheez,Dhaka,Banani,0.47,Italian|Mediterranean|Pizza|Western,4.9,9263,50.0,0.0,50.0,23.79012075,90.4090568,"Navana Rowshan Sayed plaza
House -47,
Lift- 2 
Road-11
Block - H 
Banani - 1213",1213,https://foodpanda.com.bd/restaurant/s7vk/cheez-banani
sajp,65712,Waffle Up - Gulshan,Waffle Up,Dhaka,Gulshan,0.39,Dessert,4.9,4299,50.0,0.0,30.0,23.7813684,90.41551465,"Ground Floor, Plot: 09, Road: 21, Gulshan- 1, Dhaka 1212, Bangladesh.",1212,https://foodpanda.com.bd/restaurant/sajp/waffle-up-gulshan
kxdd,74177,Rater Kabab,Rater Kabab,Dhaka,Gulshan,0.49,Turkish|Kebab|Snacks|Curry|Middle Eastern,4.6,1012,50.0,0.0,35.0,23.78039015,90.4144937,"7/A Gulshan Point, Gulshan South Avenue, Dhaka - 1212",1212,https://foodpanda.com.bd/restaurant/kxdd/rater-kabab
s8au,4341,Ghoroa Hotel and Restaurant - Mohakhali,Ghoroa Hotel and Restaurant - Mohakhali,Dhaka,Mohakhali,0.3,Curry|Bangladeshi|Doi|Asian|Faluda,4.7,29101,50.0,0.0,35.0,23.7806574,90.40587325,"73, Mohakhali Wireless Gate, Dhaka 1206",1206,https://foodpanda.com.bd/restaurant/s8au/ghoroa-hotel-and-restaurant-mohakhali
n0zu,72044,Special Bhai Bhai Biriyani House,Special Bhai Bhai Biriyani House,Dhaka,Badda,1.18,Rice Dishes|Indian|Biryani|Doi|Asian,4.2,1402,50.0,0.0,35.0,23.7905906,90.4248667,"GP Ka - 53, Shahjadpur, Pragati Sharani, Gulshan, Dhaka 1212 (Opposite of Suvastu Shopping Mall - Beside Singer showroom)",1212,https://foodpanda.com.bd/restaurant/n0zu/special-bhai-bhai-biriyani-house
s2tw,2478,Tabaq Coffee Gulshan Avenue,Tabaq,Dhaka,Gulshan,0.49,Beverage|Cafe|Sandwiches|Dessert|Western,5.0,10315,50.0,0.0,35.0,23.77698165,90.41662025,"House No. 22, Crystal Palace, Bir Uttom Mir Shawkat Ali, Dhaka",1212,https://foodpanda.com.bd/restaurant/s2tw/tabaq-coffee-gulshan-avenue
mv6e,67079,Golden Pizza - Mohakhali,Golden Pizza House,Dhaka,Mohakhali,0.37,Rice Dishes|Italian|Beverage|Mediterranean|Pizza|Western|Fast Food,4.9,2031,50.0,0.0,30.0,23.78105939,90.40740008,"GP-J- 75/1, Mohakhali Wireless Gate, Squire Center Backside, Dhaka 1212.",1212,https://foodpanda.com.bd/restaurant/mv6e/golden-pizza-mohakhali
rn45,78784,Peyari Tehari - Gulshan 1,Peyari Tehari - Chawkbazar,Dhaka,Gulshan,0.4,Curry|Indian|Biryani|Asian,4.5,1456,50.0,0.0,25.0,23.7816875,90.4155625,"SAM TOWER, Road 22, Gulshan - 1, Dhaka 1212",1212,https://foodpanda.com.bd/restaurant/rn45/peyari-tehari-gulshan-1
y87t,70925,Takeout - Gulshan-1,Takeout,Dhaka,Gulshan,0.49,Burgers|Western|Fast Food,4.9,2264,50.0,0.0,35.0,23.77696895,90.4166033,"Crystal Palace (L-2), Plot-22, Road-10, Gulshan South Avenue, Gulshan-1 Dhaka-1212.",1212,https://foodpanda.com.bd/restaurant/y87t/takeout-gulshan-1
mewc,75122,Uncle Bobo's,Uncle Bobo's,Dhaka,Banani,0.21,Fast Food,4.9,1407,50.0,0.0,45.0,23.7920074,90.4057971,"House-37, Road No. 15, Dhaka 1212",1213,https://foodpanda.com.bd/restaurant/mewc/uncle-bobos
s4xc,1614,Pizza Hut-RM Center,Pizza Hut,Dhaka,Gulshan,0.96,Italian|Mediterranean|Pizza|Western,4.9,5398,50.0,0.0,30.0,23.7887199,90.4160934,"House- 101( 2nd Floor), Gulshan Avenue, Gulshan - 2",1212,https://foodpanda.com.bd/restaurant/s4xc/pizza-hut-rm-center
o1vl,74405,Anu's Kitchen,,Dhaka,Badda,0.35,Curry|Bangladeshi|Asian,4.6,726,50.0,0.0,35.0,23.7828553,90.4236568,"House 132 Baitul Ferdous Near Noor Mosjid Comilla Para Link Road Middle Badda, 1212 Badda, Dhaka, Bangladesh",1212,https://foodpanda.com.bd/restaurant/o1vl/anus-kitchen-o1vl
dfwk,122313,Sushi On The Go - Gulshan,Sushi On The Go - Gulshan,Dhaka,Gulshan,0.29,Sushi|Rice Dishes|Japanese|Asian,4.8,167,50.0,0.0,35.0,23.7810525,90.4164762,"Lee Tsai Hsiang House, 51, South Gulshan Avenue, Gulshan-1,Dhaka -1212",1212,https://foodpanda.com.bd/restaurant/dfwk/sushi-on-the-go-gulshan
ousx,43617,Tehari On the Go - Gulshan,Tehari On the Go - Gulshan,Dhaka,Gulshan,0.56,Rice Dishes|Indian|Biryani|Asian,4.2,3019,50.0,0.0,30.0,23.7813523,90.413854,"16/A, House #02 ,Hotel Bengal canary park (opposite side) . Gulshan-1 . Dhaka",1212,https://foodpanda.com.bd/restaurant/ousx/tehari-on-the-go-gulshan
yada,116657,Dibbles - Gulshan,Dibbles Gulshan,Dhaka,Gulshan,0.29,Chicken|Snacks|Meat|Burgers|Western|Fast Food,4.8,397,50.0,0.0,35.0,23.7810525,90.4164762,"Lee Tsai Hsiang House, 51, South Gulshan Avenue, Gulshan-1,Dhaka -1212",1212,https://foodpanda.com.bd/restaurant/yada/dibbles-gulshan
el7q,66425,Tehari Ghor - Shahjadpur,Kacchi Ghor,Dhaka,Gulshan,1.27,Curry|Indian|Biryani|Asian,3.1,284,50.0,0.0,30.0,23.7916799,90.4225173,"House 1/2,  Road 106, Azizur Rahman Molla, Business Center, Shahjadpur,  Lakepar,  Gulshan 2",1212,https://foodpanda.com.bd/restaurant/el7q/tehari-ghor-shahjadpur
fktq,74987,Pizza Heist- Gulshan,Pizza Heist,Dhaka,Mohakhali,0.46,Snacks|Italian|Mediterranean|Pizza|Western,4.5,579,50.0,0.0,55.0,23.7803967,90.4023439,"""House: 61, block: গ, road: mohakhali school rode, area: mohakhali modhopara, word no: 20
নুরানি মসজিদ রোড
Thana: banani, dhaka: 1212""",1212,https://foodpanda.com.bd/restaurant/fktq/pizza-heist-gulshan-fktq
n5sq,21204,VIP Shad Fuchka & Chotpoti,VIP Shad Fuchka & Chotpoti,Dhaka,Banani,0.49,Beverage|Chotpoti & Fuchka|Bangladeshi|Doi|Asian,4.7,2417,50.0,0.0,35.0,23.7963573,90.4104951,"Road#50, House#11, Gulshan 2",1212,https://foodpanda.com.bd/restaurant/n5sq/vip-shad-fuchka-and-chotpoti
s0wg,59,Tastebud Banani,Tastebud,Dhaka,Banani,0.49,Cakes|Dessert|Doi|Fast Food,4.9,6344,50.0,0.0,40.0,23.7895055,90.4081581,"House No # 52,Road No # 12/a , Block -H",1213,https://foodpanda.com.bd/restaurant/s0wg/tastebud-banani
lxth,102456,Menjar BD,,Dhaka,Badda,0.73,Wraps|Burgers|Western|Fast Food,4.8,179,50.0,0.0,30.0,23.7862904,90.42700465,"House - 08, Ekota Nagorik Gate - 1, Satarkul Road, North Badda, Dhaka - 1212",1212,https://foodpanda.com.bd/restaurant/lxth/menjar-bd
wbgm,93119,Halab Restaurant,Halab,Dhaka,Banani,0.78,Turkish|Kebab|Curry|Rice Dishes|Middle Eastern|Beverage|Dessert|Bangladeshi|Doi|Asian,4.8,623,50.0,0.0,30.0,23.7938929,90.4142591,"Kacchi Bhai Building, Road -45, Gulshan -2, Dhaka, Bangladesh",1212,https://foodpanda.com.bd/restaurant/wbgm/halab-restaurant
vhay,75870,Galito’s Gulshan-1,Galito's,Dhaka,Gulshan,0.53,Chicken|Snacks|Rice Dishes|Beverage|Dessert|Meat,4.9,553,50.0,0.0,30.0,23.7763807,90.4169059,"Rangs RD Square, Block: SE (F), Plot: 03, Bir Uttam Mir Shawkat Ali Shorok, South Avenue, Gulshan - 1,Dhaka",1212,https://foodpanda.com.bd/restaurant/vhay/galitos-gulshan-1
w3iq,98984,Chatime - Gulshan 2,Chatime,Dhaka,Gulshan,1.04,Beverage,4.8,256,50.0,0.0,30.0,23.7895973,90.41654505,"2nd Floor, Rangs Z Square, Chatime Gulshan, Dhaka-1212",1212,https://foodpanda.com.bd/restaurant/w3iq/chatime-gulshan-2-w3iq
ffx6,64131,Al Nur Biryani House,Al Nur Biryani House,Dhaka,Mohakhali,0.17,Rice Dishes|Indian|Biryani|Bangladeshi|Asian,3.3,2434,50.0,0.0,35.0,23.77661,90.405251,"mohakhali 7tola iph schoole road, banani , dhaka
beaside of bmrc",1213,https://foodpanda.com.bd/restaurant/ffx6/al-nur-biryani-house-ffx6
ejhq,43647,Kung Pao - Gulshan,Kung Pao - Gulshan,Dhaka,Gulshan,0.56,Curry|Chinese|Asian,4.7,2411,50.0,0.0,45.0,23.7813608,90.4138452,"16/A, House #02 ,Hotel Bengal canary park (opposite side) . Gulshan-1 . Dhaka",1212,https://foodpanda.com.bd/restaurant/ejhq/kung-pao-gulshan
jrq5,46321,Bhorta Click,Bhorta Click,Dhaka,Mohakhali,0.49,Curry|Rice Dishes|Fish|Seafood|Vegetarian|Bangladeshi|Asian,4.8,5813,50.0,0.0,30.0,23.7822384,90.4072819,"G.P. J/70/3, Ghaznabi Road, Pukurpar Garage, Behind Square Center, Mohakhali Wireless Gate",1212,https://foodpanda.com.bd/restaurant/jrq5/bhorta-click
jsm5,43254,Fuchka Factory,Fuchka Factory,Dhaka,Gulshan,0.62,Snacks|Chotpoti & Fuchka|Bangladeshi|Doi|Asian,4.5,1331,50.0,0.0,35.0,23.7752107,90.4208649,"Dokkhin Badda Bazar Road, Icecream factory Mor,Raju Cosmetic(Nobabi Fuchka)",1212,https://foodpanda.com.bd/restaurant/jsm5/fuchka-factory-jsm5
mvz1,73877,CP five Star-Rafika Food,CP Five Star,Dhaka,Gulshan,0.17,Chicken|Meat|Fast Food,4.3,194,50.0,0.0,30.0,23.7802647,90.4209633,"House-2, Road-4, Middle Badda, Gudaraghat, Lake Par, Gulshan-1, Dhaka-1212",1212,https://foodpanda.com.bd/restaurant/mvz1/cp-five-star-rafika-food
pxom,125021,Crust & Cheese,,Dhaka,Gulshan,1.35,Italian|Pasta|Mediterranean|Pizza|Western,4.8,42,50.0,0.0,40.0,23.79219954,90.42316678,"Momotaj Villa, Gulshan 2, Road-7 , House- 3, Level-6A We are located at shahjadpur gulshan 2. 5 minutes walking distance from Manarat School., 1212 Gulshan 2, Dhaka, Bangladesh",1212,https://foodpanda.com.bd/restaurant/pxom/crust-and-cheese
t3aq,13113,Nobabi Voj Restaurant & Catering Service,Nobabi Voj Restaurant & Catering Service,Dhaka,Mohakhali,0.27,Curry|Rice Dishes|Beverage|Dessert|Bangladeshi|Doi|Asian|Faluda,4.6,8490,50.0,0.0,30.0,23.78038105,90.40551375,"House - 74, Musa Mansion, Mohakhali Wireless, Mohakhali",1212,https://foodpanda.com.bd/restaurant/t3aq/nobabi-voj-restaurant-and-catering-service
x6at,27740,House of Tehari,House of Tehari,Dhaka,Banani,0.23,Curry|Indian|Biryani|Asian,4.8,4125,50.0,0.0,30.0,23.7917006,90.40712625,"House 47, Road 13, Block E, Banani, Dhaka 1213",1212,https://foodpanda.com.bd/restaurant/x6at/house-of-tehari
vmpu,90582,Rice Lab - Gulshan,Rice Lab - Mirpur,Dhaka,Gulshan,0.29,Rice Dishes|Chinese|Asian|Fast Food,4.5,675,50.0,0.0,30.0,23.7810525,90.4164762,"Lee Tsai Hsiang House, 51, South Gulshan Avenue, Gulshan-1,Dhaka -1212",1212,https://foodpanda.com.bd/restaurant/vmpu/rice-lab-gulshan
eri7,66643,Ma Biryani - Gulshan,,Dhaka,Banani,0.89,Curry|Rice Dishes|Indian|Biryani|Asian,4.0,1404,50.0,0.0,30.0,23.79527,90.41519575,"Shop - A3, DNCC Market Kacha Bazar, Gulshan 2 Dhaka-1212",1212,https://foodpanda.com.bd/restaurant/eri7/ma-biryani-gulshan
szp0,60756,Lunch Mafia - Gulshan,Lunch Mafia - Gulshan,Dhaka,Gulshan,0.57,Snacks|Rice Dishes,4.3,3427,50.0,0.0,30.0,23.7813596,90.4137975,"16/A, House #02 ,Hotel Bengal canary park (opposite side) . Gulshan-1 . Dhaka Global City",1212,https://foodpanda.com.bd/restaurant/szp0/lunch-mafia-gulshan
qovf,76242,Almajlis Arabian Restaurant,,Dhaka,Banani,0.68,Rice Dishes|Middle Eastern|Meat,4.9,334,50.0,0.0,30.0,23.79521092,90.41307597,"House - 27, Faisal Tower, 2nd floor, North C/A, Road - 52, Gulshan - 2",1212,https://foodpanda.com.bd/restaurant/qovf/almajlis-arabian-restaurant
s5hq,4820,Wow Momo Foods (Hatirjheel),Wow Momo Foods (Dhanmondi),Dhaka,Gulshan,0.95,Chinese|Asian|Fast Food|Dumpling,4.5,1391,50.0,0.0,35.0,23.77278575,90.415512,"In-front of Police Plaza Parking, Hatirjheel, Dhaka",1212,https://foodpanda.com.bd/restaurant/s5hq/wow-momo-foods-hatirjheel
q6zd,25110,Jackson's Fried Chicken - Gulshan,Jackson's Fried Chicken,Dhaka,Gulshan,0.29,Chicken|Meat|Burgers|Western|Fast Food|Fried Chicken,4.3,3991,50.0,0.0,35.0,23.7810525,90.4164762,"Lee Tsai Hsiang House, 51, South Gulshan Avenue, Gulshan-1,Dhaka -1212",1212,https://foodpanda.com.bd/restaurant/q6zd/jacksons-fried-chicken-gulshan
hfbr,90574,Fries & Rice - Gulshan,Fries & Rice,Dhaka,Gulshan,0.29,Chicken|Meat|Chinese|Bangladeshi|Asian|Fast Food,4.5,353,50.0,0.0,35.0,23.7810525,90.4164762,"Lee Tsai Hsiang House, 51, South Gulshan Avenue, Gulshan-1,Dhaka -1212",1212,https://foodpanda.com.bd/restaurant/hfbr/fries-and-rice-gulshan
nlge,43650,Baburchi Express - Gulshan,Baburchi Express,Dhaka,Gulshan,0.56,Curry|Rice Dishes,4.1,1802,50.0,0.0,30.0,23.78136,90.4138332,"Gulshan 1
1212
16/A, House #02 ,Hotel Bengal canary park (opposite side) . Gulshan-1 . Dhaka",1212,https://foodpanda.com.bd/restaurant/nlge/baburchi-express-gulshan
e9ri,26594,Durum (Turkish Doner),Durum (Turkish Doner),Dhaka,Banani,0.41,Wraps|Fast Food,4.9,6078,50.0,0.0,35.0,23.7908747,90.4040809,"SkyLark MAK, Plot#84, Road#11, Block#D, Banani, 1st Floor",1213,https://foodpanda.com.bd/restaurant/e9ri/durum-turkish-doner
s4xm,1404,Binni Restaurant,Binni Restaurant,Dhaka,Gulshan,0.22,Curry|Rice Dishes|Beverage|Fish|Seafood|Dessert|Bangladeshi|Doi|Asian|Fast Food|Faluda,4.4,2773,50.0,0.0,30.0,23.7813674,90.417288,"House- 56/A, Road- 132, Gulshan- 1",1212,https://foodpanda.com.bd/restaurant/s4xm/binni-restaurant
samk,38391,Pizza Inn - Gulshan,Pizza Inn - Dhaka Chain,Dhaka,Gulshan,0.42,Italian|Mediterranean|Pizza|Western|Fast Food,4.5,2093,50.0,0.0,30.0,23.783829,90.4172179,"House-76, Road-127, Gulshan Ave, Dhaka 1212",1212,https://foodpanda.com.bd/restaurant/samk/pizza-inn-gulshan-samk
rk3e,75046,Verde Pastry and Bakery - Badda,VERDE PASTRY & BAKERY,Dhaka,Badda,0.92,Cakes|Fast Food,4.8,137,50.0,0.0,35.0,23.7717182,90.424396,"Flat No :- 2B
House No:- Ma-70/4 West        Merul Badda
Area Name :- West Merul Badda,Dhaka-1212
Nearest Landmark :-Capital Mohua/Brac University Pocket Gate",Dhaka 1212,https://foodpanda.com.bd/restaurant/rk3e/verde-pastry-and-bakery-badda
kmts,77034,Big Q - Gulshan,THE BIG Q,Dhaka,Gulshan,0.29,Burgers|Western|Fast Food,4.9,469,50.0,0.0,35.0,23.7810525,90.4164762,"Lee Tsai Hsiang House, 51, South Gulshan Avenue, Gulshan-1,Dhaka -1212",1212,https://foodpanda.com.bd/restaurant/kmts/big-q-gulshan-kmts
moxt,36320,Lunchwala- Gulshan,Lunch Wala - Chain,Dhaka,Gulshan,0.29,Rice Dishes|Bangladeshi|Asian|Khichuri,4.2,7288,50.0,0.0,30.0,23.7810525,90.4164762,"Lee Tsai Hsiang House, 51, South Gulshan Avenue, Gulshan-1,Dhaka -1212",1212,https://foodpanda.com.bd/restaurant/moxt/lunchwala-gulshan
xelr,73597,Ghoroa Khichuri,,Dhaka,Gulshan,0.57,Curry|Rice Dishes,4.1,327,50.0,0.0,30.0,23.78135414,90.41379113,"Gulshan 1 1212 16/A, House #02 ,Hotel Bengal canary park (opposite side) . Gulshan-1 . Dhaka",1212,https://foodpanda.com.bd/restaurant/xelr/ghoroa-khichuri
f3pt,28195,Sky Dine Rooftop Restaurant,Sky Dine Rooftop Restaurant,Dhaka,Mohakhali,0.64,Snacks|Curry|Rice Dishes|Italian|Mediterranean|Pizza|Chinese|Western|Asian,4.6,2157,50.0,0.0,30.0,23.77482825,90.4112609,"House 152 ,Road  4, Block A Niketan,Gulshan Dhaka-1212",1212,https://foodpanda.com.bd/restaurant/f3pt/sky-dine-rooftop-restaurant
p55e,90586,Wrap & Meat Box - Gulshan,Wrap & Meat Box,Dhaka,Gulshan,0.29,Wraps|Snacks|Middle Eastern|Shawarma|Fast Food,4.7,249,50.0,0.0,35.0,23.7810525,90.4164762,"Lee Tsai Hsiang House, 51, South Gulshan Avenue, Gulshan-1,Dhaka -1212",1212,https://foodpanda.com.bd/restaurant/p55e/wrap-and-meat-box-gulshan-p55e
mvmw,76890,DIET - Did I Eat That,,Dhaka,Gulshan,1.39,Snacks|Fast Food,4.8,491,50.0,0.0,35.0,23.79282163,90.42214762,"House - Kha-66/8, Gulshan Lake Drive Road, Shahjadpur, Gulshan 2",1212,https://foodpanda.com.bd/restaurant/mvmw/diet-did-i-eat-that
zngp,51364,Chaap Ghor - Banani,Chaap Ghor - Dhanmondi,Dhaka,Banani,0.44,Turkish|Kebab|Chicken|Middle Eastern|Meat,4.6,366,50.0,0.0,40.0,23.79026515,90.4086513,"House 39, Shuvastu Jahanara Square, Block H Road No. 11, Lift - 4, Banani Dhaka 1213",1213,https://foodpanda.com.bd/restaurant/zngp/chaap-ghor-banani
cd4o,71691,Minis Dutch Pancakes,Minis Dutch Pancakes,Dhaka,Banani,0.2,Dessert,4.9,782,50.0,0.0,40.0,23.7920248,90.4057907,"House 37, Rd 15, Blk - D, Banani.",1213,https://foodpanda.com.bd/restaurant/cd4o/minis-dutch-pancakes
z2jg,85714,Rabbit Bites - Gulshan,Rabbit Bites,Dhaka,Banani,0.9,Rice Dishes|Sandwiches|Noodles|Chinese|Western|Asian|Dumpling,4.9,510,50.0,0.0,35.0,23.7946883,90.4153725,"DNCC Kacha Bazar, DNCC Kacha bazar, Lavel-3, shop no. 101, 1212 Gulshan 2, Dhaka, Bangladesh",1212,https://foodpanda.com.bd/restaurant/z2jg/rabbit-bites-gulshan
aang,103408,Movenpick - Banani,Movenpick,Dhaka,Banani,0.46,Beverage|Dessert,4.9,63,50.0,0.0,30.0,23.79023485,90.4090967,"Plot - 47, Navana Rowshan Plaza, Road - 11, Banani, Dhaka - 1213",1213,https://foodpanda.com.bd/restaurant/aang/movenpick-banani
lpyg,104011,Happy Potato Bangladesh - Gulshan 2,,Dhaka,Banani,0.69,Chicken|Snacks|Meat,4.5,215,50.0,0.0,30.0,23.7949338,90.4132265,"Ground Floor, Elegant Tower,53 Gulshan Ave, Dhaka 1212",1212,https://foodpanda.com.bd/restaurant/lpyg/happy-potato-bangladesh-gulshan-2
askx,78357,KOI Thé Gulshan,KOI Thé,Dhaka,Banani,1.06,Beverage|Cafe,5.0,323,50.0,0.0,30.0,23.7902222,90.4163137,"Level 01, House 3/B, Road 111, Gulshan Avenue (Opposite Azad Mosque) Gulshan 2,, Dhaka 1212",1212,https://foodpanda.com.bd/restaurant/askx/koi-the-gulshan
s8ex,1386,Sushi Samurai,Sushi Samurai,Dhaka,Banani,0.45,Sushi|Japanese|Asian,4.9,1837,50.0,0.0,50.0,23.79096975,90.4033128,"House-100 Rd No. 11, Dhaka 1213",1216,https://foodpanda.com.bd/restaurant/s8ex/sushi-samurai-s8ex
krv8,71903,Shawarma N Katiroll,,Dhaka,Banani,0.29,Middle Eastern|Shawarma|Fast Food,4.8,669,50.0,0.0,45.0,23.7913392,90.4077514,"House:134, Road-12, Block-E Banani Model town",1211,https://foodpanda.com.bd/restaurant/krv8/shawarma-n-katiroll
s5nf,54,Time Out Banani,Time Out,Dhaka,Banani,0.33,Asian|Thai,4.9,3574,50.0,0.0,30.0,23.7923175,90.4094672,"House No # 65, Road No #19-E",1209,https://foodpanda.com.bd/restaurant/s5nf/time-out-banani
u3ua,16101,Secret Recipe (Express) - Gulshan 1,Secret Recipe,Dhaka,Gulshan,0.33,Italian|Beverage|Mediterranean|Soups|Pizza|Dessert|Burgers|Western|Fast Food,4.9,998,50.0,0.0,25.0,23.778556,90.416936,"House#34, Road#136, Block#SE (C)-1, Gulshan 1",1215,https://foodpanda.com.bd/restaurant/u3ua/secret-recipe-express-gulshan-1
t8ay,13533,Cha Chai,Cha Chai / Roll Chai,Dhaka,Banani,0.55,Wraps|Beverage|Doi,4.7,3023,50.0,0.0,35.0,23.79017645,90.4103533,"House 76/A, Rd No. 11, Dhaka 1207",1213,https://foodpanda.com.bd/restaurant/t8ay/cha-chai-t8ay
yrpe,90564,Dream Burger - Gulshan,Dream Burger,Dhaka,Gulshan,0.29,Chicken|Meat|Burgers|Western|Fast Food,4.3,245,50.0,0.0,35.0,23.7810525,90.4164762,"Lee Tsai Hsiang House, 51, South Gulshan Avenue, Gulshan-1,Dhaka -1212",1212,https://foodpanda.com.bd/restaurant/yrpe/dream-burger-gulshan
