code,id,name,chain,city,area,area_dist_km,cuisines,rating,reviews,min_order,delivery_fee,delivery_min,lat,lng,address,post_code,url
mnpm,47406,Tasty Pastry 2,Tasty Pastry 2,Rajshahi,Rajshahi Sadar,0.94,Cakes|Fast Food,4.7,1158,50.0,0.0,20.0,24.36673905,88.6004141,"Gonokpara, Rajshahi",6202,https://foodpanda.com.bd/restaurant/mnpm/tasty-pastry-2
q6sk,123798,Ghorer Khabar,,Rajshahi,Rajshahi Sadar,3.39,Snacks|Curry|Rice Dishes|Bangladeshi|Asian,2.5,31,50.0,0.0,65.0,24.3752028,88.570779,"Vatapara Apple Declarator Mor, Helenabad School Road, Haji Store er samne",6000,https://foodpanda.com.bd/restaurant/q6sk
a2yt,100049,Ahar - Bangla,,Rajshahi,Rajshahi Sadar,1.03,Curry|Rice Dishes|Bangladeshi|Asian,3.7,101,50.0,0.0,20.0,24.3660631,88.6000467,"Gonokpara , Tulapotti Mor, Zero point, Rajshahi",6000,https://foodpanda.com.bd/restaurant/a2yt/ahar-bangla
u4or,16834,The Divine Dinning,The Divine Dinning,Rajshahi,Rajshahi Sadar,1.95,Chicken|Rice Dishes|Meat|Bangladeshi|Asian,1.7,1174,50.0,0.0,50.0,24.39187545,88.60713415,"TTC Road, In front of Technical Training College, House of Rongila Daroga",6000,https://foodpanda.com.bd/restaurant/u4or/the-divine-dinning
i7si,117387,Biriani Ghor,,Rajshahi,Rajshahi Sadar,1.55,Indian|Biryani|Bangladeshi|Asian,2.4,13,50.0,0.0,20.0,24.3670467,88.6171629,"Mirer Chalk, Sadhur More, Rasjahi",2000,https://foodpanda.com.bd/restaurant/i7si/biriani-ghor
cpum,76991,Kudos - Rajshahi,Kudos,Rajshahi,Rajshahi Sadar,0.8,Fast Food,3.7,128,50.0,0.0,30.0,24.3676932,88.6015841,"35, Rani bazar, Boyalia, Rajshahi",6000,https://foodpanda.com.bd/restaurant/cpum/kudos-rajshahi
n2sb,36541,The Corridor Cafe,The Corridor Cafe,Rajshahi,Rajshahi Sadar,0.34,Italian|Mediterranean|Pizza|Western,3.1,1502,50.0,0.0,35.0,24.3715721,88.6032261,"227/1, Sultanabad, Ground Floor or O'range Showroom, New Market Road",6100,https://foodpanda.com.bd/restaurant/n2sb/the-corridor-cafe
s0cs,5506,Nanking Chinese Restaurant,Nanking Chinese Restaurant,Rajshahi,Rajshahi Sadar,2.42,Steak|Chicken|Healthy|Curry|Soups|Meat|Chinese|Asian|Fast Food,4.7,1319,50.0,0.0,35.0,24.36791645,88.58137985,"Moni Bazar, Rajshahi",6100,https://foodpanda.com.bd/restaurant/s0cs/nanking-chinese-restaurant
rix4,71945,Bongovoj,,Rajshahi,Rajshahi Sadar,4.08,Curry|Bangladeshi|Asian,3.8,222,50.0,0.0,30.0,24.3659804,88.6433551,"Mondoler mor binodpur motihar,Rajshahi",6000,https://foodpanda.com.bd/restaurant/rix4/bongovoj
awii,74476,Khadok- Mohila College,,Rajshahi,Rajshahi Sadar,0.6,Snacks,3.6,88,50.0,0.0,30.0,24.37114214,88.59959853,"Mohila college road, side of Mohila college, Rajshahi",6200,https://foodpanda.com.bd/restaurant/awii/khadok-mohila-college
tgfo,76074,Rajshahi Sweets,,Rajshahi,Rajshahi Sadar,2.09,Snacks|Dessert|Doi,4.3,118,50.0,0.0,35.0,24.39261699,88.59859561,"Holding No. 10/2 Infront shop, কয়েরদাঁড়া বিলপাড়া মোড়, Cantonment road, সপুরা, বোয়ালিয়া,  Rajshahi; Bangladesh",6000,https://foodpanda.com.bd/restaurant/tgfo/rajshahi-sweets
wpyj,128403,Sonar Bangla Hotel,,Rajshahi,Rajshahi Sadar,1.27,Curry|Rice Dishes|Bangladeshi|Asian,0.0,0,50.0,0.0,35.0,24.3645062,88.5981418,"Molla Vaban, Prime Bank lane, West of RDA market, Zero point, Rajshahi",200,https://foodpanda.com.bd/restaurant/wpyj
buzl,74506,Baburchi Biryani House,,Rajshahi,Rajshahi Sadar,1.1,Rice Dishes,3.5,117,50.0,0.0,25.0,24.36530125,88.6001407,"Saheb bazar mor, Zero point ,  side of Mama burger, Rajshahi",6000,https://foodpanda.com.bd/restaurant/buzl/baburchi-biryani-house-buzl
gv1f,55746,Rainbow Food Cafe,Rainbow Food Cafe,Rajshahi,Rajshahi Sadar,0.28,Fast Food,2.9,404,50.0,0.0,35.0,24.37316385,88.60186815,"Theme omor plaza,Food court",6200,https://foodpanda.com.bd/restaurant/gv1f/rainbow-food-cafe-gv1f
t9ba,8497,Akbaria Hotel & Restaurant,Akbaria Hotel & Restaurant,Rajshahi,Rajshahi Sadar,1.55,Curry|Bangladeshi|Asian,3.8,2731,50.0,0.0,35.0,24.37659605,88.5890727,"Medical Bondho Gate, Bismillah Market, Beside Jakir Mamar Hotel, Opposite Rajshahi Medical",6000,https://foodpanda.com.bd/restaurant/t9ba/akbaria-hotel-and-restaurant
